text,timestamp,like_count
maria fe espiritu,2021-12-09 00:00:00,
im proud happy next president bongbong marcos youre intelligent smart full confidence articulate excellent,2021-12-09 00:00:00,
proud sir well done,2021-12-09 00:00:00,
god bless always presidentkeep safe praying good luck,2021-12-09 00:00:00,
proud hoping praying one day read comment apostolic catholic church international ministry support candidacy future president ferdinand bong bong marcos sara inday duterte vice president stay safe healthy bbm inday sara god bless maharlikan people god bless philippine,2021-12-09 00:00:00,
congratulation smni course best bbm full display respect philippine sovereignty filipino dignity watching ontario canada,2021-12-09 00:00:00,
congratulation really great job,2021-12-09 00:00:00,
congratulation president proud,2021-12-09 00:00:00,
best sir bbm sure win highest position country proud ilokana,2021-12-09 00:00:00,
dignified looking precise answer bbm,2021-12-09 00:00:00,
great job sir,2021-12-09 00:00:00,
congratulation bbm let win go go go god guide give knowledge wisdom god bless bbm sara,2021-12-09 00:00:00,
congratulation po great answer poproud ilokana south korea,2021-12-09 00:00:00,
intellectual question got intellectual answer soon president kudos sir bbm excellently god bless keep safe always 022 22,2021-12-09 00:00:00,
rose alconaba depending monthly salary make money online staying home office without stress email address laptop smartphone earn huge amount every 48hour depending choice without sending money anyone information inbox manager click http tankomusah5891,2021-12-09 00:00:00,
rose alconaba enjoyed said matched,2021-12-09 00:00:00,
proud beloved president negative weapon formed shall ever prosper righteousness lord every tongue raise judgment shall condemn heritage lord prayer always,2021-12-09 00:00:00,
proud bbm supporter congratulation next president,2021-12-09 00:00:00,
proud bbm may god bless always,2021-12-09 00:00:00,
congratulation sir bbm youre best stay safe healthy god bless u always,2021-12-09 00:00:00,
margie reyes brother marcos well inday sara still feel know mayor nothing back devil still feel friend ekiss bugookks stupid marcos pakyu,2021-12-09 00:00:00,
jezz aquino butchi shooting,2021-12-09 00:00:00,
jezz aquino also,2021-12-09 00:00:00,
jezz aquino youre funny tell madam sarah im sure youll shoot nose youre pretty,2021-12-09 00:00:00,
jezz aquino doyou took medicine,2021-12-09 00:00:00,
proud u mypresbbm pray journey success protectiongod bless uniteam,2021-12-09 00:00:00,
wish mr abella mr gonzales could work win election think pure good intention serve country im looking forward victory together sarah duterte sir,2021-12-09 00:00:00,
congratulation smni great job presidential debate excellent,2021-12-09 00:00:00,
eun jeong fbshop smni endorses uniteam hahahahaha bias,2021-12-09 00:00:00,
long live sir bbm god bless every time salute,2021-12-09 00:00:00,
bbm brilliant congratulation poyour best,2021-12-09 00:00:00,
congratulation everyone god bless philippine fellow filipino bbm sara tandem win,2021-12-09 00:00:00,
congrats sir bbm proud,2021-12-09 00:00:00,
congratulation sonshine medium network international smni hosting 2022 presidential debate salute 4 candidate including senator bbm respectful well mannered advanced question answered spontaneously kudos gentleman moderator well done panelist question well delivered,2021-12-09 00:00:00,
crowd favorite well done mr president awesome,2021-12-09 00:00:00,
best luck future president may almighty god guide protect,2021-12-09 00:00:00,
nicely done sir,2021-12-09 00:00:00,
congratulation bbm proud next president stay safe god bless solid uniteam bbm tandem,2021-12-09 00:00:00,
god bless always beloved bbmalways careful,2021-12-09 00:00:00,
best sir god bless,2021-12-09 00:00:00,
let smni dzrh interview speak presidentiables could offer country whoever win people respect majority,2021-12-09 00:00:00,
proud next president philippine god bless bbm solid sara uniteam,2021-12-09 00:00:00,
kudos sir smart brilliant deserve president sandro beke nemen,2021-12-09 00:00:00,
congratulation po president best star night,2021-12-09 00:00:00,
proud bbm god bless sir,2021-12-09 00:00:00,
nailed kudos everyone also behind amazing event,2021-12-09 00:00:00,
congratulation sir great job,2021-12-09 00:00:00,
congratulation sir bbm god bless,2021-12-09 00:00:00,
god job bbm proud mayda usa vote bbm marcos loyalist forever thank marcos family loving filipino people god bless whole unity team proudtobewarayw oops,2021-12-09 00:00:00,
oh missed pray success protection god,2021-12-09 00:00:00,
dadicilef nonaray http mfacebookcom storyphpstory fbid5388775761 151929id100 0586765074,2021-12-09 00:00:00,
congratulation sir bbm proud,2021-12-09 00:00:00,
congratulation sirprepare way philippine great,2021-12-09 00:00:00,
congratulation future president father like son gyud diay naka proud god bless bbm whole marcos family relative 2022 id,2021-12-09 00:00:00,
great job mr president bongbong marcos impressed see classy men showed vision idea etc debate kudos everyone prof carlos passionate proud filipino see something like proud sir,2021-12-09 00:00:00,
next president ready question askedcongratulations god always guide bless u,2021-12-09 00:00:00,
kudos next philippine president articulate knowledgeable able deliver answer confidence sincerity witty word together graceful way answering say character make win president 2022 election,2021-12-09 00:00:00,
congratulation idol stay safe god bless,2021-12-09 00:00:00,
congratulation sirour future president bbmmay almighty god protect alwaysgod bless,2021-12-09 00:00:00,
salute god bless poh,2021-12-09 00:00:00,
congratulation sir bbm,2021-12-09 00:00:00,
congratulation poh next president bbm stay safe poh stay healthy poh god bless poh,2021-12-09 00:00:00,
pres bbm please consider prof carlos administration shes really really good par excellence,2021-12-09 00:00:00,
watched live siryou excellent answer among themumay kamet dtoy flora apayo ah sir,2021-12-09 00:00:00,
congratulation great future president god bless,2021-12-09 00:00:00,
qualified brilliant next president proud always stay safe,2021-12-09 00:00:00,
bench catriz indeed one,2021-12-09 00:00:00,
congratulation incoming president 2022 proud love,2021-12-09 00:00:00,
salute future presbbmwe proud brilliant mindsince first debate last watch im proud mostly question profcarloswe love,2021-12-09 00:00:00,
congratulation president bbm great,2021-12-09 00:00:00,
guy congratulation last night performed amazingly couldnt wait leadershipyo u nailed,2021-12-09 00:00:00,
yes love god bless,2021-12-09 00:00:00,
congratulation sirwere proud,2021-12-09 00:00:00,
proud youwe support wayour soon president philippine bbmgod bless,2021-12-09 00:00:00,
im proud sir brilliant answer deserve next president 2022 congratulation,2021-12-09 00:00:00,
congratulation bbm im proud deserve next president good luck godbless,2021-12-09 00:00:00,
rhelee valdez ventura stupid marcos still feeling special rich feeling superior others bigokk arrogant really strength thick face think win doesnt work winner matter fact used work family rich corruption back want people swallow stoned lazy,2021-12-09 00:00:00,
jezz aquino aquino bogokhintutur pointed uyou super jealous bodyas long bbm solidgo ahead prove say m judgment constanthe really special jealousyou one called gluttonous lazy,2021-12-09 00:00:00,
jezz aquino comment dont work edi heart,2021-12-09 00:00:00,
god bless againour next president,2021-12-09 00:00:00,
president bbm showed u capable lead country better proud supporter,2021-12-09 00:00:00,
god bless bbm,2021-12-09 00:00:00,
watched end bbm good speak impress debate harm hope win president hope take three people debate philippine prosperous god bless,2021-12-09 00:00:00,
jessa rose mortel two ok ernesto ernie abella n orberto gonzales leody de gusman reprimand snob zonal,2021-12-09 00:00:00,
yeess proud next president bbm love much god bless keep safe always,2021-12-09 00:00:00,
hope win bbm solid supporter good lock god bless pray,2021-12-09 00:00:00,
proud,2021-12-09 00:00:00,
congratulation sir,2021-12-09 00:00:00,
brilliant mind become president bbmcongratulations sir praying u stay safe uniteam,2021-12-09 00:00:00,
congratulation future president bbm proud,2021-12-09 00:00:00,
thank smni best debate panelist assignment well atty karin make show shine managing tension light,2021-12-09 00:00:00,
salute every candidate given time presence debate showed u debate must run full intellect respect unity negativity around honestly dont see debate healthy discussion focusing today generation entering new phase country next administration,2021-12-09 00:00:00,
cheenee r roazul right let help cant rely government btw maam bf question educational purpose,2021-12-09 00:00:00,
deserve next future president congratulation good luck god bless,2021-12-09 00:00:00,
mercedes claro bastian bobong marcos still feeling special rich feeling superior others bigokk arrogant really strength thick face think win doesnt work winner matter fact used work family rich corruption back want people swallow stoned lazy,2021-12-09 00:00:00,
drink first attack vote,2021-12-09 00:00:00,
jezz aquino bitter,2021-12-09 00:00:00,
god bless sir apo manong bongbong marcos nation builder philippine wil great,2021-12-09 00:00:00,
man god bless,2021-12-09 00:00:00,
proud bbm youre smart brilliant good plan people,2021-12-09 00:00:00,
proud next president take care always god bless bbm sara,2021-12-09 00:00:00,
well done bbm congratulation,2021-12-09 00:00:00,
see tree green red rose see bloom think wonderful world,2021-12-09 00:00:00,
congratulation ok sen bongbong marcos well job,2021-12-09 00:00:00,
ive seen interview well answered nothing personal good job bbm,2021-12-09 00:00:00,
god bless bbm im proud,2021-12-09 00:00:00,
congratulation soon president philippine power godbless sir,2021-12-09 00:00:00,
congratulation bbm im proud always good job,2021-12-09 00:00:00,
proud bbm father must proud learned best president may god bless family,2021-12-09 00:00:00,
god bless philippine bbm solid,2021-12-09 00:00:00,
proud sir president god bless bbmsara,2021-12-09 00:00:00,
proud supporting bbm sara tandem god bless map,2021-12-09 00:00:00,
nice answer answered correctly one follow father footstep direct answer confidence bbm next president congratulation,2021-12-09 00:00:00,
please dont prayer lord god guide amen,2021-12-09 00:00:00,
solid bbm inday sara im proud sir bbm god bless,2021-12-09 00:00:00,
youre welcome pop proud bbm supporter nailed,2021-12-09 00:00:00,
job well done president god bless always family,2021-12-09 00:00:00,
love hurt oei video,2021-12-09 00:00:00,
brilliant man soon president congratulation,2021-12-09 00:00:00,
congratulation sir,2021-12-09 00:00:00,
im impressed proud sir,2021-12-09 00:00:00,
congratulation ilippinesgreata gain,2021-12-09 00:00:00,
congratulation bbm,2021-12-09 00:00:00,
went well went beyond expectation,2021-12-09 00:00:00,
congratulation sir,2021-12-09 00:00:00,
best bbm,2021-12-09 00:00:00,
congratulation friend asking get nice shirt,2021-12-09 00:00:00,
president ph engineer supporter au,2021-12-09 00:00:00,
job well done sir congratulation others attended smni people pulled high standard debate,2021-12-09 00:00:00,
congratulation sir,2021-12-09 00:00:00,
congrats,2021-12-09 00:00:00,
proud sirbbm god always guide time always take care sir god bless,2021-12-09 00:00:00,
god bless sir bbm,2021-12-09 00:00:00,
god bless always bbmsara,2021-12-09 00:00:00,
gud job president bbm proud brave,2021-12-09 00:00:00,
congratulation bbm absolutely nailed question thrown proved u best person chief executive country really love care fellow filipino long live sir bbm,2021-12-09 00:00:00,
well done future president 2022,2021-12-09 00:00:00,
proud mr bbm pres,2021-12-09 00:00:00,
congrats po sir bbm im proud po godbless po,2021-12-09 00:00:00,
congratulation bbm proud,2021-12-09 00:00:00,
proud president bongbong marcos god bless uniteam god bless country,2021-12-09 00:00:00,
im proud tay youre best po keep safe always president godbless love lot po,2021-12-09 00:00:00,
brilliant humble future presidentwe love presidentofw hk support sir,2021-12-09 00:00:00,
bbm brilliant salut e next presgod bless keep safe always written illegal detention kidnapping,2021-12-09 00:00:00,
president miss god bless love,2021-12-09 00:00:00,
congratulation next president bbm proud,2021-12-09 00:00:00,
congratulation yeah,2021-12-09 00:00:00,
congratulation future president may god bless,2021-12-09 00:00:00,
congratulation pop,2021-12-09 00:00:00,
bright man love bbm god bless,2021-12-09 00:00:00,
god bless philippine god bless brand new set 2022 would elected nationallocal official bbmsara tandem live,2021-12-09 00:00:00,
great job bbm rocked floor last night youre witty delivered confidently eloquently youre one next president 2022,2021-12-09 00:00:00,
lucy catapang amazing believe never want miss last week saw post page commented directed make little today testifying good work great platform dont left part unusual benefit may come period http tankomusah5891,2021-12-09 00:00:00,
lucy catapang stupid marcos still feeling special rich feeling superior others beard arrogant really strength thick face think win doesnt work winner term thing used work family rich corruption back want people swallow stoned lazy stupid greedy filipino vote garbage,2021-12-09 00:00:00,
jezz aquino gentle answer deflects anger harsh word make temper flare tongue wise make knowledge appealing mouth fool belch foolishness gentle word tree life deceitful tongue crush spirit control temper anger label fool peaceful heart lead healthy body jealousy like cancer bone peace yougod,2021-12-09 00:00:00,
proud bbm love,2021-12-09 00:00:00,
matter marcos go support congrats bbm smni okada debate great,2021-12-09 00:00:00,
truly love president bbm god bless,2021-12-09 00:00:00,
congratulation please bbmbravo,2021-12-09 00:00:00,
thats president 2022diffucul question diffcult answer beloved newly president bbm salute u bbmgod bless u n family well nation vote u w integrity tru filipino god bless u,2021-12-09 00:00:00,
congratulation bbm deserve next president philippine republicmab hey god bless,2021-12-09 00:00:00,
congratulation bbm,2021-12-09 00:00:00,
miss kind platform discussion test intellect character thank sir bbm even zero influence hold office still character loving country radiates majority hunger leader whose patriotism insurmountable thank smni helping u validate character candidate wanting lead u,2021-12-09 00:00:00,
hope become president focus age discrimination including senior citizen watched sir youre great,2021-12-09 00:00:00,
congratulation sirour next president,2021-12-09 00:00:00,
best sir nailed long live bbm next president,2021-12-09 00:00:00,
edith dumale natividad photo shocking meeting amoranto gate almost breaked omg http youtubecom watchv6udgldmu zn4featuresha,2021-12-09 00:00:00,
congrats sir nailed,2021-12-09 00:00:00,
join association idiotsvote idiot pres make country stupid republic look ninoy cory ramos noynoy make great chunk stupid population blinded crooked book pare madre oligarchic trad medium dashed red nationwide extortion n protective business vote nay porridge continue path becoming great stupid nation world great nation gonna great national ideal vote nay lugao mother inventor delicious pink lugaoto make better stupid citizen view observation take leave,2021-12-09 00:00:00,
proud sir bbm god bless,2021-12-09 00:00:00,
god bless good luck,2021-12-09 00:00:00,
deserve good leader society sir good job keep,2021-12-09 00:00:00,
congratulation aspirant loveu,2021-12-09 00:00:00,
well done sir bbm watched debate organized smni aspectsindiff erent issue like education forei gnpolicy sir bbm gave anoutstanding answer among 4 aspirantshe continue support ntf elcac help returnees npa want start new lifesir bbm much qualified well prepared unite filipino rise one long live,2021-12-09 00:00:00,
enjoyed healthy professional debate much enlightening resourceful content question answer brilliant four presidential candidate shined right kudos organization panel pleasant know four opportunity express flat form hope debate filipino vote popularity always unity diversity harmony country,2021-12-09 00:00:00,
congratulation sir bbm qualified president speaks spontaneously brilliant smart humble man godbless live,2021-12-09 00:00:00,
congrats po bbm love,2021-12-09 00:00:00,
congratulation sir bbmyour best,2021-12-09 00:00:00,
good job smni kudos network galing habbm u great,2021-12-09 00:00:00,
go next president stay safe support way,2021-12-09 00:00:00,
impressed god bless future president,2021-12-09 00:00:00,
always limitation quad could totally perform role emphasizing utmost ultimate sovereign need country considering progressing urgent demand sustaining provision pertaining essential humanitarian need filipino,2021-12-09 00:00:00,
good job bbm,2021-12-09 00:00:00,
congratulation sir good luck,2021-12-09 00:00:00,
congratulation bbm,2021-12-09 00:00:00,
exciting debate half candidate absent hope attend next round debate,2021-12-09 00:00:00,
congratulation sir,2021-12-09 00:00:00,
salute next president,2021-12-09 00:00:00,
god bless bbm sara,2021-12-09 00:00:00,
soon president bbm god bless goodluck sir,2021-12-09 00:00:00,
congratulation sir bbm god bless always,2021-12-09 00:00:00,
always well president keep congratulation advance,2021-12-09 00:00:00,
congratulation sir,2021-12-09 00:00:00,
smni kudos 4 panelist presidential candidate enjoyed learned lot professional everyone allowed peel onion,2021-12-09 00:00:00,
congratulation apo bbm next president,2021-12-09 00:00:00,
debate showed u credibility next president philippine want know first last vote president father waited decade last ran president,2021-12-09 00:00:00,
congratulation future president great excellent answer targeting issuesamazing,2021-12-09 00:00:00,
congratulation philippine rise make philippine great,2021-12-09 00:00:00,
congratulation sir bbm awesome,2021-12-09 00:00:00,
pretty well yesterday awesome,2021-12-09 00:00:00,
congratulation sir bbm salute solid bbmsarah tandem,2021-12-09 00:00:00,
angelica iglesias amazing believe never want miss last week saw post page commented directed make little today testifying good work great platform dont left part unusual benefit may come period http tankomusah5891,2021-12-09 00:00:00,
congratulation bbm proud articulate intelligent god fearing,2021-12-09 00:00:00,
praise god pray bbm victorious battle,2021-12-09 00:00:00,
proud wall look like apo lakay way answered question way talk especially barong tagalog wear apo lakay love wear,2021-12-09 00:00:00,
congratulation next president bbmgod bless,2021-12-09 00:00:00,
proud sir bbm youre best qualified leader philippine hk,2021-12-09 00:00:00,
like father like son intelligent humble honorable etc proud bbm soon next pres phils 2022 god bless,2021-12-09 00:00:00,
best tlga next president po congratulation yes four coward lol couldnt imagine lenlen attended one hundred percent much humiliation manny lol bbm lang sakalam love president god bless,2021-12-09 00:00:00,
congratulation soon mr president bongbong marcos god bless together rise philippine,2021-12-09 00:00:00,
michael rabe leonardo 60 survey entire bbm road malacaang road still,2021-12-09 00:00:00,
congratulation sir proud next president stay safe god bless,2021-12-09 00:00:00,
rodelia castillano stupid marcos still feeling special rich feeling superior others beard arrogant really strength thick face think win doesnt work winner term thing used work family rich corruption back want people swallow stoned lazy,2021-12-09 00:00:00,
jezz aquino fighting whole life never mean parent lazy haha,2021-12-09 00:00:00,
congratulation mr bong bong marcos president,2021-12-09 00:00:00,
sir bongbong marcos cagayanos proud stay safe healthy always god bless,2021-12-09 00:00:00,
intelligent bbm,2021-12-09 00:00:00,
god bless next future president love solid bbm sara laguna,2021-12-09 00:00:00,
god bless protect bbm sara uniteam,2021-12-09 00:00:00,
best presidential bet apo bbm aspect may almighty god bless entire uniteam supporter,2021-12-09 00:00:00,
congratulation president ferdinand bong bong romualdez marcos jr stay safe,2021-12-09 00:00:00,
appropriate best debate presidentiables ever good job panelist scmi live proud chosen pres country bbm,2021-12-09 00:00:00,
congratulation sir bbm answer prayer god u instrument peoplewe love u sir,2021-12-09 00:00:00,
proud sir bbm best good answering question best super smart good job sirbbmmy whole family relative solid uniteam po,2021-12-09 00:00:00,
excellent answer sir praise father honestly believe leading,2021-12-09 00:00:00,
congratulation mr president nailed,2021-12-09 00:00:00,
god bless bbmsara,2021-12-09 00:00:00,
congrats bbm good job debate proud deserve president philippine,2021-12-09 00:00:00,
congratulation bbm well answered question correctly proud,2021-12-09 00:00:00,
congratulation sir,2021-12-09 00:00:00,
congratulation yes siryou best coming future president mrbbm,2021-12-09 00:00:00,
watched debate 2022 smni sir bbm one winner philippine congrats grandpa like father speech really love u poor salute thean,2021-12-09 00:00:00,
yes best bbm thank caring people gbu always,2021-12-09 00:00:00,
clear fruitful vision future,2021-12-09 00:00:00,
visualize good future child bbm god bless inday sarah,2021-12-09 00:00:00,
amazing intelligent worthy next president,2021-12-09 00:00:00,
defining moment even cemented time lead filipino people,2021-12-09 00:00:00,
congratulation sir stay safe,2021-12-09 00:00:00,
kathredz bautista decided share opportunity want others benefit opportunity highly recommend woman interested making money online home looking stable source income kindly contact via name information http tankomusah5891,2021-12-09 00:00:00,
proud dearest president,2021-12-09 00:00:00,
new president country im proud,2021-12-09 00:00:00,
congratulation bbm,2021-12-09 00:00:00,
key success always move god blessed priority everyone self 22,2021-12-09 00:00:00,
congratulation mr bongbong marcos jr sit palace fight corrupt people government stay safe sir god blessed,2021-12-09 00:00:00,
proud pop support,2021-12-09 00:00:00,
congratulation well done sir bbm love future president,2021-12-09 00:00:00,
best bbm,2021-12-09 00:00:00,
salute bbm amazing brilliant brilliant answer praying win sir,2021-12-09 00:00:00,
well bbm proud youu,2021-12-09 00:00:00,
proud bbm ur smart god bless,2021-12-09 00:00:00,
congrats bbm affirmed vote right one,2021-12-09 00:00:00,
nelly marte yes,2021-12-09 00:00:00,
job well done answering issue question raised panelist power given time limit know briefly answer clear thought important information unlike presidentials im always ready answer spreading hate,2021-12-09 00:00:00,
great job bbm godbless im proud u,2021-12-09 00:00:00,
congrats bbm,2021-12-09 00:00:00,
great last night sir bbm intelligence returned watching highly intellectual conversation prof carlos,2021-12-09 00:00:00,
congratulation bbm awesome amidst tough question,2021-12-09 00:00:00,
great job future leader hoping go catarman northern samar love u,2021-12-09 00:00:00,
youre best god bless bbm uniteam,2021-12-09 00:00:00,
salute marcos family,2021-12-09 00:00:00,
yes worth staying late watch debate intellectual discussion brilliant panelist,2021-12-09 00:00:00,
victoria gebra,2021-12-09 00:00:00,
congratulation expected surprised aced every question thrown definitely president looking power 2022,2021-12-09 00:00:00,
way hongkong 100support sir madam saraphilippines great,2021-12-09 00:00:00,
congratulation youre best,2021-12-09 00:00:00,
congratulation sir bbm answer good platform well delivered,2021-12-09 00:00:00,
watched live stream youre best sir,2021-12-09 00:00:00,
congratulation sir,2021-12-09 00:00:00,
congratulation president,2021-12-09 00:00:00,
congratulation advance apo pbbm best future problem solving answer amazing great professor last night look like meriam defensor,2021-12-09 00:00:00,
congratulation daddy bbm pissed kaleony also destructive candidate raise name grandson fem father dig included aquinos hacienda luisita massacre aysus mariosep color shown immediately also light blood,2021-12-09 00:00:00,
one balanced presidential program debate far although like sharing view platform really appreciated topic hand intelligent discourse also set bar high politician really get board world politics nitpick personal issue hope gonzales abella really play big role upcoming government line gonzales view parliamentary shift really constitution need voting party play bigger role voting system ph presidential system old pas representation ideal put plate people coalition alliance make society balanced fair discussion congratulation smni good job sir bbm hope keep word get rolling best,2021-12-09 00:00:00,
proud future president brave smart love,2021-12-09 00:00:00,
solid bbm sara uniteam yes na yes 100 pio roda family relative friendsgod bless,2021-12-09 00:00:00,
salute sir bbm congrats keep safe healthy godbless po,2021-12-09 00:00:00,
congratulation proud sir bbm,2021-12-09 00:00:00,
thats kind leader need philippine smart articulate spontaneous like father speaks heart mind soul,2021-12-09 00:00:00,
love u family marcos god bless team bbm,2021-12-09 00:00:00,
congratulation sir bbm proud u deserve next president republic philippine,2021-12-09 00:00:00,
kudos sir,2021-12-09 00:00:00,
congratulation presidentables participated debate indeed showed u platform debate god bless,2021-12-09 00:00:00,
bbm sara,2021-12-09 00:00:00,
proud sir bong,2021-12-09 00:00:00,
support proud become next president,2021-12-09 00:00:00,
salute sir bbm god bless,2021-12-09 00:00:00,
congratulation bbm best god rest,2021-12-09 00:00:00,
god bless bbm president soon vice president sara duterte keep safe always,2021-12-09 00:00:00,
bbm suppoters following sir god always wyou wmaam sara god bless,2021-12-09 00:00:00,
sir hope plan translate action become next president filipino dont need complicated word rather simple logical solution daily issue explained layman term may president continue duterte legacy dont go back square one considered hope future like see youth becoming next hope excited see detailed platform website soon since unity already starting become movement unity come real work great stand national issue last night debate may solve problem help citizen country,2021-12-09 00:00:00,
well done sir,2021-12-09 00:00:00,
truly great president solid,2021-12-09 00:00:00,
safe always god bless always,2021-12-09,
ligaya edureseligaya edurese wondering would made life without investing mr inyass mustapha still account manager never knew success right beside seeing post successful people made contacted hermy story changedi cant believe living big contact today successful today name inyass mustapha,2021-12-09,
god listening cry people nation god bless philippine god bless next president ferdinand bongbong marcos jr love family,2021-12-09,
babie rebadulla wondering would made life without investing mr inyass mustapha still account manager never knew success right beside seeing post successful people made contacted hermy story changedi cant believe living big contact today successful today name inyass mustapha,2021-12-09,
love peace prayer make uniteam entire filipino people thank po god bless u,2021-12-09,
god bless,2021-12-09,
loved bbm praying family,2021-12-09,
sir bbm inday sara god bless keep safe po lage,2021-12-09,
god bless sir love much,2021-12-09,
god bless uniteam,2021-12-09,
favored arman wondering would made life without investing mr inyass mustapha still account manager never knew success right beside seeing post successful people made contacted hermy story changedi cant believe living big contact today successful today name inyass mustapha,2021-12-09,
greater nation best people glory god god bless uniteam,2021-12-09,
onie cy smile face never expiraed got payout mr inyass mustapha investing key success still remember week ago started investing income surprise everyone keep thanking key sunrise since mean story begun change forever youre best bitcoin trader mr inyass mustapha never stop talking work even friend started day ago started testifying good work contact youre interested inyass mustapha,2021-12-09,
love bbm zara uniteam praying safety may god bless always,2021-12-09,
delia alvarez kuwait south africa california russia 500 peso 5 2500s inyass mustapha name inyass mustapha,2021-12-09,
god bless bbm im always praying safety,2021-12-09,
gracia eugenio laureta smile face never expired got payout mr inyass mustapha investing key success still remember week ago started investing income surprise everyone keep thanking key sunrise since mean story begun change forever youre best bitcoin trader mr inyass mustapha never stop talking work even friend started day ago started testifying good work contact youre interested inyass mustapha,2021-12-09,
god bless always bbm see barotac nuevo iloilo,2021-12-09,
pulmones erecillo donna grace smile face never expiraed got payout mr inyass mustapha investing key success still remember week ago started investing income surprise everyone keep thanking key sunrise since mean story begun change forever youre best bitcoin trader mr inyass mustapha never stop talking work even friend started day ago started testifying good work contact youre interested inyass mustapha,2021-12-09,
power bbm sara may god bless u,2021-12-09,
well loved supported praying safety good health god lift time,2021-12-09,
,2021-12-09,
ku,2021-12-09,
god bless may god always protect support way success future president,2021-12-09,
hartzel gable claro topic maybe want digital art sketch car icature paint g animated cheap pm interested pede family friend gfbf etc,2021-12-09,
god bless always sir bongbong marcos keep safe always,2021-12-09,
daisy carilla kuwait south africa california russia 500 peso 5 2500s inyass mustapha name inyass mustapha,2021-12-09,
keep safe always future presidentgod always bless guide youlong live uniteam tandem,2021-12-09,
god bless pbbm safe always stay healthy,2021-12-09,
maria luisa perez smile face never expired got payout mr inyass mustapha investing key success still remember week ago started investing income surprise everyone keep thanking key sunrise since mean story begun change forever youre best bitcoin trader mr inyass mustapha never stop talking work even friend started day ago started testifying good work contact youre interested inyass mustapha,2021-12-09,
god bless pop,2021-12-09,
god bless always sir,2021-12-09,
basco gracia smile face never expiraed got payout mr inyass mustapha investing key success still remember week ago started investing income surprise everyone keep thanking key sunrise since mean story begun change forever youre best bitcoin trader mr inyass mustapha never stop talking work even friend started day ago started testifying good work contact youre interested inyass mustapha,2021-12-09,
blessed u bbm sara uniteam may shielded holy spirit protected everywhere may campaign jesus name may god bless u pilipinos one united forgiven love together rise pilipinas filipino high forehead mind word deed prosper prosperity,2021-12-09,
god bless sir bbm,2021-12-09,
safe always god bless,2021-12-09,
keep safe always god bless everyday,2021-12-09,
edna ramirez jaurigue yes,2021-12-09,
edna ramirez jaurigue yes yes yes,2021-12-09,
edna ramirez jaurigue wellknown artist appeared showing support bbmsara uniteam everyone joined knowledge hala bbm sara supporter watch subscribe channel http youtube effr0z6lcqc,2021-12-09,
edna ramirez jaurigue agree hope still vote sandro run president,2021-12-09,
datu janus mondragn,2021-12-09,
datu janus mondragn,2021-12-09,
datu janus mondragn,2021-12-09,
datu janus mondragn,2021-12-09,
datu janus mondragn,2021-12-09,
edna ramirez jauriguei believe,2021-12-09,
edna ramirez jaurigue 9poo pop pop,2021-12-09,
edna ramirez jaurigue yes n yes po,2021-12-09,
edna ramirez jaurigue,2021-12-09,
praise god,2021-12-09,
god bless people together united work progress,2021-12-09,
keepsafe apo bbm praying safety may good lord guide protect always,2021-12-09,
god bless united team,2021-12-09,
jusfer calamaan smile face never expiraed got payout mr inyass mustapha investing key success still remember week ago started investing income surprise everyone keep thanking key sunrise since mean story begun change forever youre best bitcoin trader mr inyass mustapha never stop talking work even friend started day ago started testifying good work contact youre interested inyass mustapha,2021-12-09,
may god always protect future president stay safe bbm im praying good health safety,2021-12-09,
rodelia castillano wellknown artist appeared showing support bbmsara uniteam everyone joined knowledge hala bbm sara supporter watch subscribe channel http youtube effr0z6lcqc,2021-12-09,
rodelia castillano wellknown artist appeared showing support bbmsara uniteam everyone job knowledge bbm sara supporter watch subscribe channel http youtube effr0z6lcqc,2021-12-09,
rodelia castillano bbm saralopez bagatsingpk remove penalty cctv manila expensive,2021-12-09,
rodelia castillano amen,2021-12-09,
stay safe always sir may allah god protect always,2021-12-09,
zawiyah abdullah kuwait south africa california russia 500 peso 5 2500s inyass mustapha name inyass mustapha,2021-12-09,
may god bless sir bbm always keep safe,2021-12-09,
saint angel 48hrs name inyass mustapha,2021-12-09,
go go go precedent god bless guide always,2021-12-09,
lorna pagaling smile face never expiraed got payout mr inyass mustapha investing key success still remember week ago started investing income surprise everyone keep thanking key sunrise since mean story begun change forever youre best bitcoin trader mr inyass mustapha never stop talking work even friend started day ago started testifying good work contact youre interested inyass mustapha,2021-12-09,
god bless sir always careful,2021-12-09,
lin solijon gabasa villamor kuwait south africa california russia 500 peso 5 2500 100 inyass mustapha name inyass mustapha,2021-12-09,
still solid,2021-12-09,
joshua john flores orongan idol still pm video thank,2021-12-09,
joshua nice video goosebump,2021-12-09,
joshua john flores orongan please share,2021-12-09,
joshua john flores orongan please share see people love bbm,2021-12-09,
joshua john flores orongan pasend s,2021-12-09,
joshua john flores orongan wellknown artist appeared showing support bbmsara uniteam everyone job knowledge bbm sara supporter watch subscribe channel http youtube effr0z6lcqc,2021-12-09,
joshua john flores orongan marcos also lot supporter like naughty yellow,2021-12-09,
joshua john flores orongan edsa rally last jan manila bbm uniteam philippine different corner country bbmsarah uniteam cant take anymore,2021-12-09,
joshua john flores orongan one edsa manila,2021-12-09,
joshua john flores orongan ready,2021-12-09,
joshua john flores orongan please publish share u kabbm,2021-12-09,
