text,timestamp,likes,sentiment,,,,,
"Supporters await the arrival of Bongbong Marcos and Sara Duterte this morning March 11 in Sta. Cruz, Laguna.✌🏻👊🏻  UNITEAM IN STAROSA #LagunaForBBMSARA https://t.co/VQ4R0QzsQd",2022-03-11 00:29:24,395,,,,,,
"Pangilinan takes an apparent swipe at the Marcos-Duterte tandem: Dapat yung malinis yung hangarin, hindi yung hindi humaharap sa debate… Di ba dapat pag nanliligaw, dapat humaharap? #PHVote",2022-03-11 02:19:15,337,,,,,,
"BBM-SARA holds a campaign rally at the Provincial Capitol of Sta. Cruz in Laguna.   BBM discusses his plans on agriculture, digital infrastructure, the continuation of the Duterte Build, Build, Build program &amp; finding ways to lower the price of electricity. ✌🏻👊🏻 #LagunaForBBMSARA https://t.co/xBiQylyZRW",2022-03-11 05:08:28,301,,,,,,
"Gov. Lacson officially endorses VP Leni! Robredo is joined by Sen. Kiko Pangilinan, and San Carlos Bishop Gerardo Alminaza at a rally in San Carlos City, Negros Occidental. 💗 #NegOccIsPink  #MASSKARApatDapatLeniKiko  (📷 PDI) https://t.co/Ynnzplr4sA",2022-03-11 01:00:05,440,,,,,,
"Leni is threatening to chip away a piece of Solid North. Meanwhile, Bobong has been very underwhelming in his bicol sorties (nakita niyo naman yung Sorsogon at Albay niya). I wonder how their meetings go? Nagsisigawan ba sila, nagtuturuan, nagbubugbugan? Hahaha",2022-03-11 14:45:33,474,,,,,,
"The 1986 Star of Hope Project was powered by volunteers who celebrated return of democracy after the Dark Ages of Martial Law giving time, talent &amp; treasure to a massive livelihood project that restored people’s hopes. Tonight, it will light up for Leni-Kiko rally. #BacolodisPink https://t.co/CrVOYqxq0X",2022-03-11 02:58:21,420,,,,,,
"sobrang power na Leni has Kyla na may pag-kulot pa volunteering to sing for her, while Bobong has Toni Gonzaga na binayarang ng milyones tapos sintunado 😂😂😂",2022-03-11 12:29:37,411,,,,,,
"In 2016, Leni lost in Isabela. But here she is, braving to campaign not only to see her supporters in the North but for the Filipino people.  Hindi man kami bailiwick like Bacolod, we hope na mabawasan ang 500k ni LBM noong 2016 at madagdagan ang noo’y 88k votes ni Leni! 💖✊🏻",2022-03-11 16:01:28,812,,,,,,
"READ: Over 2,000 Philippine Science High School scholars, alumni and faculty come out in support of Vice President Leni Robredo’s presidential bid | via @XaveGregorio https://t.co/sTZq1R22vX",2022-03-12 09:21:58,5223,,,,,,
"WATCH: Supporters from Tuguegarao, Cagayan say presidential candidate and VP Leni Robredo has a chance to win in their region in the upcoming polls, because ""solid north"", they say, is just a myth. #Halalan2022 | via @JervisManahan https://t.co/fqs7Q2cDaO",2022-03-12 00:59:37,2591,,,,,,
LOOK: LGU officials from Eastern Samar among those who pledged support for VP Leni Robredo. #VotePH | @tinaarceodumlao /PDI https://t.co/AeRk1VvkdF,2022-03-12 23:52:44,3474,,,,,,
"LOOK: A day after the grand rally of Vice President Leni Robredo in Bacolod, the camp of Bongbong Marcos Jr. issued a statement regarding Robredo's ""neutral"" satisfaction rating. The said survey of SWS was conducted in December 2021 but was only released yesterday. https://t.co/GXiziVyuff",2022-03-12 09:05:02,691,,,,,,
"LOOK: Supporters welcome presidential candidate Leni Robredo and her running mate Kiko Pangilinan in the provinces of Cagayan and Isabela, part of the so-called ""Solid North"", on Saturday, March 12. 📸Gianne Ong/Team Leni Robredo https://t.co/8dUSX7HT2a",2022-03-12 09:10:00,3257,,,,,,
"'Maraming salamat, Sta. Rosa Laguna!'  LOOK: On his FB page, presidential bet Bongbong Marcos, Jr posts his message of thanks to Sta. Rosa Laguna after his grand rally held yesterday, March 11, 2022 https://t.co/Lhh3aWLObd",2022-03-12 02:30:00,1283,,,,,,
"In Marcos’ “Solid North,” pink gushes through the cracks.  Supporters of VP Leni Robredo await her on her hustings across Cagayan and Isabela. They're not here just to woo Marcos voters, but to see the “Kakampinks” who dare wade against the north’s political current.#VotePH https://t.co/5bguGZRZbS",2022-03-12 01:14:47,6127,,,,,,
"LOOK: Supporters of Presidential candidate Bongbong Marcos Jr. and the UniTeam slate filled the streets of Parañaque to welcome the motorcade making its way to Aseana City, where their grand rally is held today, March 12, 2022.(📷: BBM/IG story)  #MatalinongBoto2022 https://t.co/WEmyk0EzRt",2022-03-12 07:52:22,988,,,,,,
"ICYMI: Bishops who prayed over UniTeam candidates Ferdinand ""Bongbong"" Marcos Jr. and Sara Duterte are a ""refreshing change"", the campaign said in stark contrast to a spokesperson's statement last week that religious leaders should refrain from ""meddling with politics"". https://t.co/BaSuWEmxCm",2022-03-12 03:00:00,334,,,,,,
"LOOK: Kakampinks in Tuguegarao brave the gloomy weather to attend Leni-Kiko's stint in the city on Saturday morning, March 12.  (📸: :TRoPang Leni-Kiko sa Cagayan's live video)  #MatalinongBoto2022 https://t.co/PWGRBSExbm",2022-03-12 02:40:00,661,,,,,,
"A day after Vice President Leni Robredo’s grand campaign rally in Bacolod City, Marcos camp sends press release about her latest net satisfaction rating based on a Social Weather Stations survey. #TheFilipinoVotes | @RexRemitio   Election stories: https://t.co/bqde2jPPCF https://t.co/2VqBw8hnrh",2022-03-12 07:07:37,1659,,,,,,
Stage design for the upcoming Grand Rally of Leni Robredo and Kiko Pangilinan in Zamboanga City on March 17. 💖   📸 Architect Neil Dalena https://t.co/O4etShitwE,2022-03-12 16:04:00,11708,,,,,,
"It’s not 70,000 or 47,000, but to have this huge crowd for #LeniKiko2022 in one of the provinces in the Solid North— where the Marcoses admittedly are strong — is already a huge feat. Thousands of David against a few Goliaths of Ilocos.  Tara, ipanalo na natin ‘to. #IsabelaIsPink https://t.co/ilGSWiwnq1",2022-03-12 10:46:15,1589,,,,,,
WATCH: Robredo and Pangilinan finish the mural in Echague — as a show of support for Youth for Leni-Isabela. @cnnphilippines https://t.co/TbHlLvZ0AY,2022-03-12 10:47:38,4017,,,,,,
"@vcverzola Tuguegarao local and Martial Law survivor explains why he's voting for Leni Robredo: ""Ayokong mawala ulit ang demokrasya."" #PHVote #WeDecide | via @vcverzola https://t.co/wegjsr8iHT",2022-03-12 02:58:52,1759,,,,,,
This is a good sign because the BBM camp suddenly shifted gears. This is considered as the first “attack” of the official BBM camp against Leni. This tells you that 1) they concede that they have to change tones and 2) they might have seen something with Leni’s conversion numbers,2022-03-12 09:40:35,2930,,,,,,
"Drone shots at the People’s Rally of VP Leni Robredo and Sen. Kiko Pangilinan in Echague, Isabela as of 7 p.m.  The team earlier campaign in Cagayan. The two provinces is part of the so-called Solid North, the bailiwick of Marcos. | via @alexsanjuan_MB  📷 Team Kiko/Jimmy Dasal https://t.co/GqNKsWdDyy",2022-03-12 12:15:28,520,,,,,,
"Contrary to popular sentiment (wow??) Parang di lang naman mga youth ang nagbibigay sigla sa sorties ni VP Leni. I was distributing stickers here in Bacolod yesterday and ang daming older women???   And sa totoo lang, mas gusto ko tumabi sa kanila. Kasi, ano... dami nila food???",2022-03-12 07:30:55,11901,,,,,,
"LOOK: Volunteers and supporters warmly welcome presidential candidate VP Leni Robredo and running mate Sen. Kiko Pangilinan today in Tuguegarao, Cagayan, and Isabela, part of the so-called ""Solid North."" #TheFilipinoVotes | @gleefjalea  📸 Team Leni Robredo https://t.co/36JwG8ckOi",2022-03-12 10:39:02,776,,,,,,
"READ: 89 young local government officials across LGUs nationwide endorse VP Leni Robredo for president. Among the signatories are several mayors, vice mayors, provincial board members, councilors, SK chairpersons. #PHVote @rapplerdotcom https://t.co/MPOqS6Fbaa",2022-03-12 02:33:44,4914,,,,,,
"Bakit si #KikoAngManokKo? Watch this video. Nandito ang sagot.  Siguradong-sigurado na ako: #LeniKiko2022 upang ipaglaban ang hustisya para kay Chad, Jurain, Elegyn, at sa lahat ng mga pinatay ng rehimeng ito. #NoToMarcosDuterte2022 https://t.co/ahXqPJonMq",2022-03-12 13:54:29,616,,,,,,
"Anak ng BBM supporters Para Kay Leni placard spotted here in Tuguegarao City  Ex-Sen. Bongbong Marcos, Jr. won vs. VP Leni Robredo here in Cagayan, 383,657 as against 54,971, during 2016 VP race @gmanews https://t.co/wtyoLs3by1",2022-03-12 01:37:55,503,,,,,,
We must elevate the likes of Mayor Tin Antonio of Alcala &amp, Gov. Bong Lacson of Negros Occidental into the national spotlight. Elevate their profile nationally. Tara kakampinks! Ipanalo natin lahat including downballot races that represent good governance! #LetLeniLead2022,2022-03-12 12:45:07,6234,,,,,
"WATCH: On the first leg of presidential bet Leni Robredo’s visit in Cagayan province, supporters gather at the St. Peter and Paul Cathedral grounds in Tuguegarao City for the Cagayan Kakampink Assembly on Saturday, March 12. #PHVote #WeDecide | @vcverzola https://t.co/AQkOZzBMTr",2022-03-12 01:32:27,2401,,,,,,
"Over 300 educators and staff from San Beda University (SBU) aired support for presidential candidate Vice President Leni Robredo and her running mate, Senator Kiko Pangilinan.  READ: https://t.co/fpySAy8T5Z https://t.co/z3nxdIFAV0",2022-03-12 05:00:00,564,,,,,,
"Sizeable crowd here Tuguegarao City, Cagayan ahead of the arrival of Vice President and presidential bet Leni Robredo who will be campaigning here in Solid North province w/running mate/Sen. Kiko Pangilinan @gmanews https://t.co/pzrPC6yMAe",2022-03-12 01:32:05,3132,,,,,,
"LOOK: Presidential bet VP Leni Robredo and running mate Sen Kiko Pangilinan complete the new mural their supporters in Echague made for them, weeks after Comelec agents took it down as part of controversial Oplan Baklas. 📷 Robredo’s Twitter #PHVote #WeDecide | via @maracepeda https://t.co/9I33tE4qp9",2022-03-12 10:55:20,1380,,,,,,
"Supporters of VP/presidential bet Leni Robredo in Brgy. Ipil, Echague, Isabela are dancing to her campaign jingle infront of a mural they painted for her. This was previously painted over due to Oplan Baklas, which has since been TROed by the SC @gmanews https://t.co/JfsIJ1PpFh",2022-03-12 09:49:57,317,,,,,,
LOOK: Youth groups attending VP Leni Robredo's rally in Tuguegarao prop open their tarps and placards in support of their presidential bet.  #SolidNorthIsAPrank #KulayRosasAngBukas #PHVote #LeniRobredoForPresident https://t.co/hgFwdbGvsB,2022-03-12 00:29:59,1556,,,,,,
"@vcverzola LOOK: Thousands of supporters welcome presidential candidate Vice President Leni Robredo in her first rally in Tuguegarao, Cagayan province on Saturday, March 12. #PHVote #WeDecide   Photos from VP Leni Media Bureau https://t.co/wRLxIZK4Dq",2022-03-12 05:42:19,470,,,,,,
"Sa bawat lugar na aming pinupuntahan ay lagi kaming nasusorpresa sa inyong pinapakitang suporta sa Uniteam.   Salamat, Sta. Cruz, Laguna sa inyong tiwala! Natuwa kami lalo na si Mayor Inday Sara sa mga posters na inyong inihanda! https://t.co/A8GNv2GFri",2022-03-12 04:46:03,6394,,,,,,
"'DITO NAGBUBUKAL ANG TOTOONG UNITY'   In a rare swipe at her political archrival, Vice President Leni Robredo said the road to true unity can be reached by never forgetting the lessons taught by history.   READ: https://t.co/5ONgOUOLEQ https://t.co/GESJydLZeJ",2022-03-12 01:11:20,269,,,,,,
"In her first foray as presidential candidate into the bailiwick of her political archrival, Vice President Leni Robredo repeatedly harped on her track record of helping people in the so-called “Solid North.”  READ: https://t.co/AHHVFzVbre https://t.co/MKnuFOO9BB",2022-03-12 13:00:02,241,,,,,,
Presidential aspirant Leni Robredo and her running mate Kiko Pangilinan paint a rose for this pink mural prepared by her Isabela volunteers here in Echague.   This was the same mural that Comelec painted over before SC slapped a TRO vs Oplan Baklas. https://t.co/MHkL2su3oz,2022-03-12 10:43:13,581,,,,,,
"LOOK: Presidential bet VP Leni Robredo and running mate Sen Kiko Pangilinan complete the new mural their supporters in Echague made for them, weeks after Comelec agents took it down as part of controversial Oplan Baklas. 📷 Robredo’s Twitter #PHVote @rapplerdotcom https://t.co/cXWLvKgndC",2022-03-12 10:51:25,2752,,,,,,
"Perhaps this is why presidential bets Bongbong Marcos, through his minion Boying Remulla, and Sen. Ping Lacson, are so desperate to discredit and dissuade people from joining the Opposition's rallies. They are afraid of the snowballing support for Leni and Kiko. (3/8)",2022-03-12 06:52:23,227,,,,,,
"This is me from the South watching the North make a stand. How similar our narratives! You had Typhoon Ulysses, we had Typhoon Odette. VP Leni was the first to bring aid.   We felt that despair. We know what you went through. We recognize the gratitude. We see you.",2022-03-12 23:35:22,5829,,,,,,
Maraming salamat Isabela!!! Ang tatapang ninyo! 💖🌿   #IsabelaIsPink  #LeniKiko2022 https://t.co/vWaw2GKido,2022-03-12 11:34:37,313,,,,,,
"Si BBM ang kinopyahan? Hibang.   Ang alam ko my candidate never stopped working. From her involvement with NGO’s - congress - and vice presidency.  Pinaplano pa lang ng iba, nasimulan na ni Leni Robredo. At siguradong mas marami pa siya magagawa. Si bbm ba ano nagawa in the past? https://t.co/ZGYQ6rIMRI",2022-03-12 01:41:21,316,,,,,,
"Toni Gonzaga wowed the crowd anew when she performed “Titanium” during the campaign rally for presidential aspirant Bongbong Marcos and running mate Sara Duterte in Sta. Rosa, Laguna last March 11.  https://t.co/S346vwqSCi",2022-03-12 19:45:00,1172,,,,,,
"READ: 89 young local government officials across LGUs nationwide endorse VP Leni Robredo for president. Among the signatories are several mayors, vice mayors, provincial board members, councilors, SK chairpersons. #PHVote #WeDecide | via @maracepeda  https://t.co/gWYenwB1pk https://t.co/yaM6G3q2Fs",2022-03-12 02:35:46,1277,,,,,,
A proposal: Leni-Kiko's miting-de-avance at Quirino Grandstand on Labor Day (May 1),2022-03-12 00:28:46,3743,,,,,,
"BBM VLOG 202: Paano Pababain ang Presyo ng Kuryente  Mura, sapat at maaasahang kuryente para sa lahat!",2022-03-12 10:28:12,5330,,,,,,
"MARCOS AND LACSON RED SCARE TACTICS ARE SO MARTIAL LAW ERA  If there is one thing that the recent campaign rallies in Iligan, Cebu, Iloilo, Cavite, Bulacan and Bacolod show, it’s that a  broad range of Filipinos are now coming together to support the Leni-Kiko team. (1/8) https://t.co/fuuhHJ9G8c",2022-03-12 06:52:22,2222,,,,,,
“Awan ti Solid North!” (There is no Solid North!) was the rallying cry of supporters of presidential candidate and Vice President Leni Robredo in Cagayan and Isabela which drew thousands of people aimed at shattering the myth of “Solid North.”  https://t.co/grpKqhfvee,2022-03-12 15:50:37,252,,,,,,
"Alam niyo, sabi ni ma'am @lenirobredo, blue sana ang campaign color niya but went with pink because of the clamor of the people. Pero alam ko namang wala sa kulay ang boses ng bawat Pilipino.  Maria Leonor, take your first walk as the new President of the Philippines 🇵🇭👑💕 https://t.co/47C5m1h9QH",2022-03-12 03:49:32,387,,,,,,
"Ito ay di lamang magdadala ng ginhawa sa bawat pamilya, magbubukas pa ito ng mas maraming oportunidad para sa ating bansa.   Alamin natin paano ito gagawin!  https://t.co/YGqYH0gVvX",2022-03-12 10:28:12,3037,,,,,,
Penge po ng Leni shirts for distribution dito sa Ilocos Sur. Ang dami napo kaseng humihingi na. 😂,2022-03-12 04:30:33,3297,,,,,,
"Presidential candidate Vice President Leni Robredo reminded her biggest campaign crowd yet in Bacolod City, Negros Occidental not to forget history, and instead, look back at the lessons of the past. #TheFilipinoVotes https://t.co/TuHy8MsqQO",2022-03-12 01:37:36,359,,,,,,
"1/ #PINKgasinan is ready for you in April, VP Leni! With active Leni groups in almost all of its municipalities, kabaLENIyans will prove na #WalangSolidNorth   ©Pangasinan For Leni  https://t.co/lFbbM1Drbv https://t.co/NjROwd2SK6",2022-03-12 23:04:08,460,,,,,,
"ICYMI: “Kay Leni Tayo” singers Nica del Rosario, Jeli Mateo, and Justine Peña perform their hit song for Kakampinks, during the Leni-Kiko campaign rally in Bacolod City on Friday, March 11. #PHVote #WeDecide | via  @maracepeda  https://t.co/gWYenwBzeS https://t.co/tzVqdxAcMz",2022-03-12 06:49:29,312,,,,,,
"Ping Lacson is on a redtagging rampage, this time targetting Anakpawis PL w/c campaigns for Leni, Kiko, Colmenares, Labog.   Recently, PNP illegally held an Anakpawis reg'l coordinator and arrested 10 chapter members in Cavite.  Si Lacson ay berdugo! Fake news peddler! Wag iboto!",2022-03-12 11:07:41,1618,,,,,,
"Earlier in the day, VP @lenirobredo had apprehensions if there will be supporters welcoming her in Cagayan &amp; Isabela, known bailiwicks of the Marcoses.  She was surprised to see such a massive crowd welcoming her in the People's Rally in Echague tonight.  #Halalan2022 @ABSCBNNews https://t.co/oS4JVL4W0G",2022-03-12 13:11:23,2609,,,,,,
'Di ako maka-get-over sa Paglaum sortie. VP Leni is really the biggest personality right now in PH. Iyong isa — the biggest Bilibid puga.  HAHAHAHAHAHAHAHAHAHA,2022-03-12 03:54:57,830,,,,,,
Kakampinks in Cagayan are making a stand today as presidential candidate Vice President Leni Robredo campaigns in Cagayan and Isabela: There is no ‘Solid North.’ @cnnphilippines https://t.co/6G82xXbQwO,2022-03-12 01:20:34,1892,,,,,,
"LOOK: Thousands of supporters went out to see VP Leni Robredo during her visit in Tuguegarao. Residents said they can't promise to break record in terms of attendees, but they can work on breaking the so-called solid north. 📸 VP Leni Media Bureau https://t.co/YQ1FiC45Q5",2022-03-12 06:24:53,359,,,,,,
"BREAKING: Vice President Leni Robredo and Sen. Francis ""Kiko"" Pangilinan led UP Diliman's mock poll for the country's two top posts.  From Feb. 5 to 28, @BantayBoto2022 asked 5,106 out of 25,607 students for their #Halalan2022 vote. Here's what they said.  #PulsoNgDiliman https://t.co/akbAmDPkav",2022-03-12 11:17:51,493,,,,,,
"‘We appeal to every Filipino to also support, campaign, and vote for VP Robredo because with her as our President, a better Philippines and a better life for every Filipino is assured,’ their statement read. #PHVote #WeDecide  https://t.co/yxAd2ZCVbj",2022-03-12 23:36:02,266,,,,,,
Echague President of Senior Citizens League and farmer Bella Fernando says she supports VP Leni Robredo because she is the only presidential candidate who plans to increase the social pension of senior citizens and the price of rice. #PHVote @rapplerdotcom @MovePH https://t.co/Y2kQyGdSQO,2022-03-12 13:03:24,435,,,,,,
We should not forget that Leni and her family are making a big sacrifice for our country. Let us give our share. For love of country!,2022-03-12 08:57:39,4361,,,,,,
"Growing up, i always hear the phrase."" CORY MAGİC ""&amp; from my understanding ,they called it ""magic "" bec of her stong influence on others.  Now  hearing  stories of ppl on how Leni affect their  lives ,can we also call it  ""LENİ MAGİC""?",2022-03-12 08:36:26,299,,,,,,
"Vice President Leni Robredo now takes the Alcala stage after an impassioned introduction by former Gov. Bong Antonio. ""Buti pa dito sa Cagayan maraming nagI-I love you sa akin,"" she laughs. https://t.co/q0Pe993KPd",2022-03-12 05:04:09,347,,,,,,
"VP Leni Robredo now here, expresses surprise at the massive turnout. Shares that she was nervous and kept asking her team before going here: ""Meron kaya sa ating sumalubong doon? Kaya pagdating namin sa Tuguegarao, nagulat po kami kasi napakadaming sumalubong samin."" https://t.co/L12cGupRbe",2022-03-12 12:25:49,812,,,,,,
UPDATED. Guanzon recently tweeted a photo of Robredo hugging her backstage. She finally cut to the chase: “My president is Leni Robredo.” #InsideTrack #PHVote #WeDecide  https://t.co/breDwaSfCb,2022-03-12 22:47:31,228,,,,,,
"Look at Bongbong Marcos caravan in Paranaque. this is what I am saying that people come out voluntarily to greet aspiring President Bongbong Marcos. Despite all this, hopefully Kakampinks,whoever wins let's unite because we are all PINOYS! UNITEAM GRAND RALLY #ParañaqueForBBMSARA https://t.co/57I2rm6HGi",2022-03-12 09:33:30,819,,,,,,
"Vice President Leni Robredo now here in Tuguegarao City. ""Nagpapasalamat ako sa inyo dahil alam kong mahirap itong gawin, mahirap sumuporta ng presidential candidate.""  Crowd replies: Hindi mahirap! Walang Solid North! https://t.co/AREkeKLsg0",2022-03-12 01:54:34,493,,,,,,
"‘We appeal to every Filipino to also support, campaign, and vote for VP Robredo because with her as our President, a better Philippines and a better life for every Filipino is assured,’ their statement read. #PHVote #WeDecide  https://t.co/8g3Bc1zlgR",2022-03-12 10:17:10,192,,,,,,
"Sa latest vlog ni BBM sa YT, tinalakay nya ang kanyang plano na pamurahin ang kuryente.  Dito kailangan nya si Marcoleta. Kaya dapat makalusot si Marcoleta sa senado.",2022-03-12 20:54:34,315,,,,,,
Isa lang ibig sabihin pag pinagtutulungan na nila si Leni Robredo.. Malapit na siyang maging President Leni Robredo!🙏,2022-03-12 00:14:42,2623,,,,,,
"Quick stop at the mural that our volunteers in Echague worked hard for. Our shared story of resilience, borne out of love—anuman ang balakid, sige lang, lalaban lang💖💖 https://t.co/vGd58XHrh1",2022-03-12 10:49:08,29476,,,,,,
We have the momentum!  Palakas ng palakas si Leni pero kailangan si Kiko ang Bise.  Ang mga kampon ng kadiliman ay may niluluto para i push ang Leni-Sara.  Qualification wise walang wala si SWOH kay Kiko at alam. naman natin pwedeng mangyari pag yan naupo as VP.,2022-03-12 00:19:35,369,,,,,,
"Walang Solid North? Pink bursts through the cracks in Cagayan, a province whose votes have been traditionally commanded by the Marcoses. #PHVote  https://t.co/PWh7BkYsVz",2022-03-12 10:06:26,370,,,,,,
"for Leni to boldly say, ""isa ako sa laging pumupunta dito"" is amazing because she can flex all she wants with all the receipts to show",2022-03-12 12:07:53,7850,,,,,,
"Some of the people from the big crowds of Leni went home feeling bad about attending the rallies where people on stage only talked about other people. Saying bad things about them, esp Marcos. Hindi sobrang sama ng mga Pilipino. Hindi nila gusto ang negative campaigning...",2022-03-12 01:32:57,295,,,,,,
@cnnphilippines @RexRemitio NGINIG NA BUMUBULA BIBIG NI MARCOS. Try niyo kasi one time lang magpa rally ng 70k ang crowd. 😂😅,2022-03-12 07:29:14,260,,,,,,
"Now is it okay for me to not believe in an SWS survey this time? YES.  This survey reflects December 2021 numbers. By then, Bongbong was the market leader and Leni was, indeed, in a rough spot that time.  No survey has captured the events after the Iloilo rally yet.",2022-03-12 09:43:03,298,,,,,,
"In Hiligaynon, the word “paglaum” means hope – and hope is Leni Robredo’s promise as she aims to get rid of the old and dirty politics in the Philippines.   In a show of force in Negros Occidental, hope springs eternal for Robredo and her Kakampinks.  https://t.co/auKrzSzn8A",2022-03-12 08:56:58,509,,,,,,
"@missmelahabijan Sa Marikina, we shoe up tapos dito nakasakay si VP Leni https://t.co/8O9Z5Olw4y",2022-03-12 03:15:06,290,,,,,,
Sabi ng lolo ko ito yung mga traditional anti- marcos cities sa NCR  Mandaluyong Marikina Pasig Paranaque Makati Business District  Mananalo kaya si VP Leni dyan? I hope so!,2022-03-12 18:08:39,224,,,,,,
"At her biggest rally yet in Bacolod City, presidential bet and Vice President Leni Robredo took a jab at her rival, Ferdinand Marcos Jr, and his platform centered on ""unity"" to the crowd of 70,000 Negrenses. #PHVote #WeDecide   READ: https://t.co/V3yGFxolBK https://t.co/K2VCrpKIhk",2022-03-12 23:00:45,336,,,,,,
"""Mahirap po kami."" —Isko Moreno with a net worth of P70M to Leni Robredo with a net worth of P11.9M, mostly due to inheritance from her deceased parents.",2022-03-12 01:02:49,181,,,,,,
"Si Leni Robredo happy lang sa grand rallies, chill lang, enjoy lang. Habang yung kalaban ayung stress na stress paano mapunta sakanila ang limelight. Nag peak na kasi sila eh. Na kay Leni ang momentum ngayon. Kaya wag na nating bitawan.",2022-03-12 07:28:50,723,,,,,,
"Share ko lang: I attended a friend's birthday party who's a BBM supporter, The theme was ""red"". I arrived in the venue wearing almost all pink. I was asked to host an informal program, and tell u what, naipasok ko si VP Leni. After the program, some guests reached out to me...",2022-03-12 14:43:49,10001,,,,,,
"In 2016, this tonal shift happened when Poe began picking up “pagbabago” as a campaign theme around mid-March too, and became more critical of the Daang Matuwid. So this is a good sign, a fissure of sorts, that Leni finally shook the tree and fruits are falling.",2022-03-12 09:45:07,282,,,,,,
"Kung lahat ng boboto kay VP LENI e boboto kay SEN KIKO, panalo ang Pilipinas.  Wag nang magdalawang-isip. Sila lang DAPAT!👌  #IsabelaisPink  #CagayanRemembers  #CagayanForLeni  #LeniKikoAllTheWay",2022-03-12 05:40:55,390,,,,,,
Additional vocabulary that emerged from this election season and their meanings: 1. I-Marcos- nakawin/kunin ng walang paalam. 2. i-Leni- ibigay/share. 3. i-Kiko- proved one's own worth by one's own merit. 4. i-Sara- jumbagin/daanin na lang sa jumbagan o dahas.,2022-03-12 16:19:35,249,,,,,,
"Santiago na go naman tayo sa Isabela kasama sina Leni Robredo, Kiko Pangilinan, at ang TROPANG ANGAT!💗  Matapos bumisita sa Cagayan ngayong umaga ay tumungo naman sina Leni at Kiko sa Santiago, Isabela para dalawin ang Volunteer Center sa lugar.  #IsabelaIsPink #TaraLetsIsabela https://t.co/dv05knpE6e",2022-03-12 10:19:44,520,,,,,,
"Mula sa Bacolod ay nagtungong Norte sina Leni Robredo, Kiko Pangilinan, at ang TROPANG ANGAT! Ang unang stop nila ngayong araw ay Tuguegarao, Cagayan kung saang mainit sila sinalubong ng kapwa nating supporters at volunteers! 🌷  #CAGAYANinNa10 #CagayanIsPink https://t.co/wWwt9ixbSC",2022-03-12 04:02:20,507,,,,,,
"Lalo pang lumalaki ang ating samahan! Mula sa iba't ibang parte ng bansa, 89 na mga Mayor, Vice Mayor, Board Member, Councilor, at SK Chairperson ang sama-samang tumindig para kay Leni Robredo! 📢💖  #LeniKiko2022 #GobyernongTapat #AngatBuhayLahat #TROPA2022 #TeamLeniRobredo https://t.co/UBTdIDbAO4",2022-03-12 05:07:20,287,,,,,,
"As they downplay the Solid North, should we tell them that Leni's father is a Marcos crony?   And if we were to follow their dogma, the 'sins' of the father...",2022-03-12 02:49:58,260,,,,,,
"I can tell you right now, once a Marcos is back in power, he will do everything to change, brainwash the people, clean their names, and protect his mother.  Goodluck PH, ipanalo natin si Leni. #NeverAgain #NeverForget   The Kingmaker #IsabelaisPink #LeniKiko2022",2022-03-12 22:22:33,238,,,,,,
"ROBREDO WILL BE OUR NEXT PRESIDENT. PERIOD.   WALANG COMMA, WALANG SURVEY, WALANG BAYAD, WALANG NGIWI, WALANG INGGIT AT MAS LALONG WALANG MAITIM ANG GILAGID.    #LeniKiko2022",2022-03-12 10:28:28,583,,,,,,
Bobong Marcos’ camp changing gears and releasing a WHOLE ASS ESSAY about Leni’s “net satisfaction rating” reeks of desperation. May nakita ba silang hindi pa natin nakikita? Like advanced copies of recent surveys??? 🧐,2022-03-12 11:07:52,185,,,,,,
VP Leni arriving at the volunteer’s HQ after the highly energized motorcade around santiago city. (this is the same HQ where comelec officials took down Leni billboards &amp, tarpaulins last february 👀) #IsabelaisPink 💖 https://t.co/H6qV0hqmuW,2022-03-12 09:57:05,344,,,,,
"LOOK: Around 10,000 individuals attended the grand rally of VP Leni Robredo and Senator Francis Pangilinan in Echague, Isabela, according to organizers.  Isabela has long been considered as part of the Solid North vote for the Marcoses.  #OurVoteOurFuture #VotePH @inquirerdotnet https://t.co/vzoUHboFkX",2022-03-12 12:57:02,258,,,,,,
"@attygideon Habang si Leni sa Bacolod, may 100% chance of rain pero hindi natuloy, nagpalabas lang ng rainbow 🥰 Langit na ang nagsasabi.",2022-03-12 20:08:55,307,,,,,,
"Robredo: Quick stop at the mural that our volunteers in Echague worked hard for. Our shared story of resilience, borne out of love—anuman ang balakid, sige lang, lalaban lang💖💖 #PHVote",2022-03-12 10:51:39,314,,,,,,
Leni Robredo at the Sts. Peter and Paul Metropolitan Cathedral Grounds in Tuguegarao. 🌷💖🌸  #CagayanIsPink #NorthForLeni  📷 Jorace Lampa https://t.co/j3UhvUKZc1,2022-03-12 04:39:45,547,,,,,,
"Strong signals of hope &amp; courage in Marcos territory:  - Leni and Kiko visiting and putting their marks on the mural that officials wiped out;  - Kiko calling for an end to impunity;  - a  crowd of 10,000+ cheering ""babawi kami.""   Leni is going to win.",2022-03-12 12:51:16,241,,,,,,
"SOLID NORTH NO MORE?  LOOK: Senator Kiko Pangilinan shared on Facebook aerial shots of him and Vice President Leni Robredo’s campaign in Isabela, which is part of the so-called “Solid North.”  📸: Team Kiko/ Jimmy Dasal  READ: https://t.co/51tkRx76ZV https://t.co/tRTWRuAPoi",2022-03-12 13:56:04,984,,,,,,
