text,timestamp,like_count,sentiment
nelgie giss oo nga eh sana ok ule mga sched nila at maka attend n yun apat n maiingay n kandidato sana baka mag excuse ule,2021-12-07 0:00:00,,neutral
kay bbm kami magaling magpaliwanag sa mga issue kalmado lang siya. congrats bbm. god bless u,2021-12-07 0:00:00,,positive
our future president bbm we are proud of you.. god bless you more,2021-12-07 0:00:00,,positive
congratulations and we love you bbm .. brilliant..nam ayagpag na nman ang yong katalinuhan..,2021-12-07 0:00:00,,positive
my vote is firm to you sir bbm. we are all amazed with the depth of intellect you have showcased. even the soft voters rooted for your answers about the education especially the arm struggle issue..,2021-12-07 0:00:00,,positive
kahit magkakaiba po kyo ng ideology pwede prin silang makipagkasundo po sa inyo kasi malinaw naman ang hangarin nyong at mensahe nyong pagkakaisa at pagbubuklodbukl od para sa ikakauunlad ng bansa at buong sambayanan,2021-12-07 0:00:00,,neutral
proud of u sir! your d best bbm for president 2022 god bless u po! mabuhay!,2021-12-07 0:00:00,,positive
proud to bbm .soon to be president..,2021-12-07 0:00:00,,positive
proud ilocano bbm is my president,2021-12-07 0:00:00,,positive
"if daniel and david pray 3 times in one day ,but this santo mama is op!",2021-12-07 0:00:00,,neutral
ellakem jim pancho andapat praykitang tao lang yon kawawa naman.,2021-12-07 0:00:00,,neutral
"mr.bbm sana matugunan po natin na bigyan ng pagkakataon na mabigyan ng chance makapag aral ang gusto pa mag aral lalo na pag dating sa college, kng hnd kaya i sustain ng parents sna government magbigay hanggang sa makapagtapos, alamin nyo po ang pag aaral o paglilitis tungkol po dto, maraming mahihirap na di kaya tumungtong sa college dahil kapos sa pera, i hope government will support them, like pautangin ang mga student until they achieve their courses, like here in japan kaya suportahan ng gov, then sa gov. din sila magwwork until mabayaran nila utang nila. pag ka graduate nila automatic gov. rin magbibigay ng work para makabayad sila sa utang nila. suggestion ko lng po bbm",2021-12-07 0:00:00,,neutral
that was a very intelligent and civil presidential debate in the history of the phils! i wish all the presidential debates would be like this. who would have thought that ka leody can answer all the questions better than leni and manny. mr. abella and mr. gonzales' platform are better than isko and the rest id the absentees!,2021-12-07 0:00:00,,positive
of..,2021-12-07 0:00:00,,neutral
god bless you always my future president bbm sarah landslide victory forever,2021-12-07 0:00:00,,positive
congrats our future president! bbmduterte! stay safe po and godbless.,2021-12-07 0:00:00,,positive
dito ko masasabi na mahirap pala maging presidente.. di man ako ganun katalino pero naiintindihan ko lhat ng tanong at sagot nila.. di lang about sa kahirapan ang issues at korapsyon. itong depate na to ang mas lalong nag palawag sa isip ko.. sana pumunta nlng lahat ng gusto mag presidente.. sobrang salute ako kay prof. clarita carlos.. naalala ko tuloy panels ko sa thesis.. congrats smni.. take note magaling din sumagot din yung tatlong candidate.. dito mo malalaman panu at sino talaga ang may plano sa bansa.. goodluck sa may 9 2022.. well done!!,2021-12-07 0:00:00,,positive
proud to be a filipino..bbm sara uniteam,2021-12-07 0:00:00,,positive
"ang galing nyo po,always pray",2021-12-07 0:00:00,,neutral
so proud of you sir bbm. ikaw po talaga ang karapatdapat maging presidente ng pilipinas,2021-12-07 0:00:00,,positive
godbless po for out next pbbm.,2021-12-07 0:00:00,,positive
nakakatuwa din yung dalawa abella and gonsalez matatalino din ok sana si ka leody kaso lowkey npa ata sya.. si bbm tlga angat na angay sa thesis defense lalo na ung tanung about sa quad.. si mam clarita parang mds ung boses palang parang nabuhay skanya si mam mirriam,2021-12-07 0:00:00,,neutral
your so outstanding sir bbm. im proud because of you sir,2021-12-07 0:00:00,,positive
"landslide napo!! wag lang po kumpyansa pra di maparehas dito po! ang nanalo yung pag nagrarally xa walang tao umattend while yung , natalo dami2 tao sa mga rally nya! wag matulog po, wag papayag na mga stop ang counting sa madaling araw! love you po bbm sara lng sakalam!😍😍 mabuhay po kayo! father almighty bless po",2021-12-07 0:00:00,,positive
we are so proud of you next president bbm..god bless po sa ating lahat naway maging maayos ang halalan..,2021-12-07 0:00:00,,positive
you nailed it again our future president bbmsara 2022,2021-12-07 0:00:00,,positive
great job our future mr.president,2021-12-07 0:00:00,,positive
we love u bbm.. brainy at mabait.. ingatan ka nawa ng panginoon,2021-12-07 0:00:00,,positive
kudos po sa smni fair po ang mga questions at kudos po sa lahat ng nag attend na presidentiables magagaling po lahat lalo na po si bbm hurray po,2021-12-07 0:00:00,,neutral
"amy balmeo nang, solid bbm pa din po tayo kahit madaming kumekwestyon at kumokontra. balakayojan 😂😂",2021-12-07 0:00:00,,neutral
di vie alam mo kahit anu ibato nila d nila pwedeng makuha kahit isang boto ng bbm pero may mga friends na.ko wag daw banggitin name nila dati silang leni kc d nila akalain daw na napakagaling daw ni bbm plus ayun nga nag research pa more sila now bbm na waahh,2021-12-07 0:00:00,,neutral
ang huling alas na pag asa para di na tayo malagay sa alanga in at pangigipit. my president attorney and doctor joey montemayor.,2021-12-07 0:00:00,,neutral
"congratulations sir bbm we love you your the best, ikaw ang hinihintay ng sanlibutan, na magahon uli ng bansang inang bansang maharlika ikaw ang pag asa namin, magkaisa tayo kay bbm sara mga kababayan, bbm sara uniteam solid marcos loyalist forever",2021-12-07 0:00:00,,positive
ingat lng mahal na pangulo god always at your side bbm sara solit love you bbm yes!!,2021-12-07 0:00:00,,positive
salute to all the pres.aspirants na umattend dahil nailatag nila ang kanilang platforms na hindi ngpupull down ng kanilang katunggali.firs t time to watched such a very healthy and intelligently answered q.congratulatio ns to all!,2021-12-07 0:00:00,,positive
great job our pbbm puso para sa pilipinas,2021-12-07 0:00:00,,positive
"mabuhay po kayo, sana po ay matugunan ang pangangailangan ng tunay na maralitang pilipino kapag kayo po ay nahalal na presidente.",2021-12-07 0:00:00,,neutral
pacquiao d leni didnt attend cuz they dont know nothing about the hard questions asked. sino ngayon ang duwag.? magaling lang kyong bashers d ba. u must be ashamed of yourselves. ang babaw ng kaligayahan ninyo. bbm is intelligent being shown by his intelligent answers,2021-12-07 0:00:00,,negative
bbm lang kami,2021-12-07 0:00:00,,neutral
bbm solid kapo sakin,2021-12-07 0:00:00,,neutral
"congratulations po ur d best sana lng tlga muling umunlad ang bansa u have done well,.",2021-12-07 0:00:00,,positive
i am so proud of you dad!!,2021-12-07 0:00:00,,positive
solid bbm the most qualified dignitarian man after fem the genuis best president ever,2021-12-07 0:00:00,,positive
my great president.,2021-12-07 0:00:00,,positive
the real row4 were not there..might be afraid pra sa battle of the brain!,2021-12-07 0:00:00,,negative
"eto po yung tutoong debate , di sila nah aargue pero paliwanagan lang tulungan pa nga no mudslinging, true and real gentlemen .sana the 3gentlemen will have a space in the coming admin of bbm puro magagaling wrong timing lang kasi, but at least na show case yung nilalaman ng isip at kalooban nila .puro panalo po galing po tinapos ko talaga yung debate pati ads do pinalampas kc baka may ma miss ako eh",2021-12-07 0:00:00,,neutral
ayaw ng iba ang corrupt.. hello philippines 2022 na!!.. wala ng government ngayon na hindi corrupt. piliin nalang natin ay yung leader na masasandalan natin sa tuwing tayo ay nangangailangan ng tulong. wala na tayo sa old age na paulit ulit nalang sa puro pangako. kailangan natin ang pusong makabayan hindi yung puro kuda hindi ramdam ang mga gawa. opinionmatters,2021-12-07 0:00:00,,negative
"ganito sana lahat ng presidential debate. debate na may saysaywalang pinapaburan, lahat pantaypantay",2021-12-07 0:00:00,,neutral
congrats po mahal namin bbm,2021-12-07 0:00:00,,positive
you nailed it mr president!,2021-12-07 0:00:00,,positive
yan ang tunay na debate congrats smni bbm 4 pres.,2021-12-07 0:00:00,,positive
congratulation pbbm,2021-12-07 0:00:00,,positive
yes bbm is the best.proud kaming taga ilocoslovakia,2021-12-07 0:00:00,,positive
wer so proud the president of the philippines bongbong marcos jr. mabuhay po napakahusay nyo talaga godbless,2021-12-07 0:00:00,,positive
you made your supporters proud ! hail to the new president of philippine republic,2021-12-07 0:00:00,,positive
"elle marasigan ongkiko madam elle, solid bbm tayo",2021-12-07 0:00:00,,neutral
yes! the best debate i have ever watched.,2021-12-07 0:00:00,,positive
congrats po bbm ang galing mo po,2021-12-07 0:00:00,,positive
"good day mr. president bongbong marcos , i have always been believing in the power of unity that is why despite everything, we set aside our differences and colors.our batchmates united for a cause because of this one person very close to our hearts. he is suffering from a disease that no one would imagine about he has cancer. kung mababasa mo ito mr. president humihingi kami ng inyong tulong o suporta sa aming ginituang adbokasiya. narito pa ang aming bagong lunsad na facebook page. nawa ay mapansin po ito niyo or ng inyong team. salamat mr. president medjohnwillwin",2021-12-07 0:00:00,,positive
mabuhay po kyo uniteam !! ingat po kayong lahat god bless you all po !,2021-12-07 0:00:00,,positive
huwag din pong kalimutan ang mga senators na sumusuporta sa uniteam. maraming salamat!,2021-12-07 0:00:00,,neutral
hnd nila makakaya ang mga tanung sa kanila pag nag kataon. pero maganda sana kung nandoon sla pra malaman kung anong plataporma ang gagawin nila kung sakaling sla maging presidente.,2021-12-07 0:00:00,,neutral
the best.,2021-12-07 0:00:00,,positive
"congrats po sa apat na magigiting na presidential candidates..go d bless po sa inyong lahat,,salamat din po smni..",2021-12-07 0:00:00,,positive
"ang hirap kasi ng tanong, hindi pwede paligoy ligoy kasi may oras ang pag sagot, ayan tuloy natakot si mama pink",2021-12-07 0:00:00,,neutral
lahat sana ng kandidato kagaya nyo hindi nangaapak at naninira para maka engganyo ng tao.. bright man for a bright future.. good health po god bless,2021-12-07 0:00:00,,positive
"grabe napakaganda nilang panoorin matututo kapa, tas yung, forum, debate, brainstorming ganern ang nangyari na pare parehong sa ikabubuti ngbansa ang nais.. maliban nga lang don sa isa panay parinig kay bbm..",2021-12-07 0:00:00,,neutral
angelkai salinas napakaprofessio nal lahat walang sumasabat walang nagbabastusan tulad ng ibang debate,2021-12-07 0:00:00,,neutral
jirith anne laguerta yes it is true talagang nailalabas nila yung kani kaniyang plataporma sa pamamagitan nung mga pagsagot nila sa mga tanong.. dumadating pa sa punto sa sang ayon sila sa isa't isang pahayag.. mas lalo nangibabaw c bbm don sa usaping edukasyon.. superb ang answer nya.. and even si prof. carpio nag agree sa isa sa mga answers nya..,2021-12-07 0:00:00,,neutral
congratulation president bongbong marcos .,2021-12-07 0:00:00,,positive
only bbm stands out from the rest.,2021-12-07 0:00:00,,neutral
hello po mga ka uniteam! ang aking pong kaibigan ay humihingi ng tulong sa pamamagitan ng pag care react. ang inyo pong care react ay makakatulog sakanila. pindutin lamang po itong link upang makapag react. maraming salamat po! https fb.watch bdhdmmolvm,2021-12-07 0:00:00,,neutral
"congratulations , bbm!",2021-12-07 0:00:00,,positive
panahon na para sa pagkakaisa at katagumpayan ng bawat pilipino saan sulok man ng mundomahalin natin ang pilipinas,2021-12-07 0:00:00,,neutral
you did great our next mr president marcos jr. keep it up!,2021-12-07 0:00:00,,positive
tagos sa puso ang inyong mensahe ng pagkakaisa. sanay ang lahat ay makinig ag mamulat sa katotohanang pagkakaisa ang solution ng lahat.,2021-12-07 0:00:00,,neutral
you did great our soon to be president bongbong marcos your answers delivered directly to the point. kahit nanonosebleed na kami sa tanong napapawow nalang kami sa mga sagot mo 😍 more power god bless!,2021-12-07 0:00:00,,positive
you nailed it! no wonder ikaw ang aming susunod na magiging pangulo,2021-12-07 0:00:00,,positive
good job! my president.🙂,2021-12-07 0:00:00,,positive
quality leader talaga si bbm,2021-12-07 0:00:00,,neutral
this nation shall be great again!!,2021-12-07 0:00:00,,positive
"you made us proud bbm! salamat po, mabuhay po kayo.",2021-12-07 0:00:00,,positive
eloquent speaker! good job bbm! my 100 support is with you!,2021-12-07 0:00:00,,positive
"galing ng mga questions.. first best debate, brilliant panelists brave4 bbm",2021-12-07 0:00:00,,positive
congrats po sa aming future prest.bbmsara solid 2022.,2021-12-07 0:00:00,,positive
kung totoo may malasakit kayo sa bansa natin at sa taong bayan walang mahirap walang mayaman inshllah manalo kayo.,2021-12-07 0:00:00,,neutral
"you are still. number one sir, apo marcos.",2021-12-07 0:00:00,,positive
compendio jocelyn,2021-12-07 0:00:00,,neutral
brilliant mind bbm the 17th president of the philippines,2021-12-07 0:00:00,,positive
congratulations pinabilib mo talaga kami our future president..,2021-12-07 0:00:00,,positive
super proud of you my dear president bbm,2021-12-07 0:00:00,,positive
congratulations mr president bbm2022saraall,2021-12-07 0:00:00,,positive
the best debate i ever watched!,2021-12-07 0:00:00,,positive
cheng mahinay yes.teh nice kaau😍,2021-12-07 0:00:00,,positive
temple alma diba day as in ang ganda talaga madami ka matutunan,2021-12-07 0:00:00,,neutral
cheng mahinay oo.teh maka tindog ug balahibo,2021-12-07 0:00:00,,neutral
salute sa inyo 4 lalo sau bbm.sa smni at sa 4 na panel..tindi ni prof.carlos..p iga talaga!binulaga kau 4..pero angat na angat ka bbm.ung ang gusto namin debate,2021-12-07 0:00:00,,neutral
the best po!,2021-12-07 0:00:00,,positive
"perfect answers the questions, we loves you and god",2021-12-07 0:00:00,,positive
mabuhay our soon nxt president,2021-12-07 0:00:00,,neutral
congratulations po smni at sa dumalo..ang ganda ng usapin wow pwd pala yon..sana meron pang sasalang ulit sa ganyan..vp..a nd all senador na tatakbo..matan ggal manlang maskara ng iba.hehehe..bb m kami,2021-12-07 0:00:00,,positive
"your the best leader sir bbm..akoy napahanga mo i am so proud of you..sna someday makamayan kita..i wish it will be.. marcos my 1president 2022.. akoy pilipino ..taas noo kahit kanino..ang pilipino ay ""tayo"" solid bbm_sara 2022..",2021-12-07 0:00:00,,positive
godbless the philipphines..a nd so are you our next president..bbm,2021-12-07 0:00:00,,positive
you did a great job there mr. president.,2021-12-07 0:00:00,,positive
"you top them all, mr. president!! proud to be ilocano!! cheers!!",2021-12-07 0:00:00,,positive
tnx god bbm we proud of u 😍,2021-12-07 0:00:00,,positive
"mabuhay ka president ferdinand ""bongbong"" marcos, jr.. god bless you and protect you",2021-12-07 0:00:00,,positive
its a healthy and best debate so far.. congrats smni😍 and you did a great job our future president of the republic of philippines bbm. absolutely smart,2021-12-07 0:00:00,,positive
ervie keith quilala yes namann!,2021-12-07 0:00:00,,positive
congrats bbm and congrats smni,2021-12-07 0:00:00,,positive
god blessbbm thank youlord jesus for your spiritual guidanceamen,2021-12-07 0:00:00,,positive
kanina meron nagikot na dito compfound namin maka pick maka lene sila ngunit sigaw ng family ko bbm bbm bbm daw kami sinabi ko sa mga pick maka bobong kami nakasimangot na sila kasi ingat compound maka bbm bbm kami,2021-12-07 0:00:00,,neutral
while im driving kanina papunta sa work bigla ko nalang naiisip si bbm sabay tawa and i said woww i cant wait for the next president im very excited! im so proud of you bbm the best ka!,2021-12-07 0:00:00,,positive
bbmsarah2022 the finale of the debate is so amazingg,2021-12-07 0:00:00,,positive
sana po if maging president po kau ng ating bansa wag po sana immandatory sa mga tao lalo na sa mga bata ang bakuna..,2021-12-07 0:00:00,,neutral
sila ang masasabing pambato ng pilipinas at may malilinis n puso,2021-12-07 0:00:00,,neutral
congratulations poh sir.. 101 sa inyo poh ang boto ko..,2021-12-07 0:00:00,,positive
we love you bbm. tuloy tuloy lng ang laban. ipapanalo ka namin.,2021-12-07 0:00:00,,positive
congrats our beloved president,2021-12-07 0:00:00,,positive
congrats bbm my future president gusto ko rin maransan kong paano e hndle ni bbm ung pilipinas ltulad gnwa ng ama nya..nice u so smart god bless bbm at mam sara duterte at mga supporters.,2021-12-07 0:00:00,,positive
youre the man sir! supporting uniteam bbmsara all the way! bbm2022 bbmsaratandem20 22,2021-12-07 0:00:00,,positive
"padayon po sa susunod na pangulo ng pilipinas, bbm! dalhinangmarcos dutertesamalaca ñang",2021-12-07 0:00:00,,neutral
"isa ako sa nkapanood ng live mo sir bbm,mbuhay! god bless.",2021-12-07 0:00:00,,positive
congrats po kuya wil,2021-12-07 0:00:00,,positive
"salute also to the other 3 who participated other than bbm.sorry for leni,lacson,isk o and pacquiao. the debate is only our country's problem to know how you can solve those problem as aspiring president. if in that situation you had no courage to show, so that our people will know how to handle by each and everyone of you being future president. what more if you are dealing with other leader of other countries.",2021-12-07 0:00:00,,negative
"natuwa ako sa event na to, kc di sila lamangan bagkos brainstorming kung ano plano nila sa mga issue ng bansa. ganyan dapat itaas ang antas ng debate. di nga debate yan e..brainstormin g yan. ang layo ng pagkakaiba nila nung mga journalists na nag sagawa ng ganyan.. saka puro paninira..",2021-12-07 0:00:00,,neutral
"bbm ..thats our future president,keep safe sir ..philippines needed you . bbmsara solid",2021-12-07 0:00:00,,positive
you did very well our president!! bbmforpresident 2022 bangonbayanmuli bringbackmarcos,2021-12-07 0:00:00,,positive
proud bbmunityteam here,2021-12-07 0:00:00,,positive
congratulation mr president,2021-12-07 0:00:00,,positive
these are the most eligible presidentiable aspirants.. they nailed it.. woah.. makaproud oi..,2021-12-07 0:00:00,,positive
"akala ko po same question lang katulad sa ibang interviews ni bbm. grabe ung mga tanong at sagot nakakanose bleed makikita talaga kung sino ung may maayos na plataporma para sa bayan maging matalino po sa pagpili😍 at higit sa lahat hindi po iboboto ang 1 kandidato dahil lang sa may bayad kasi katwiran ng iba un lang daw po ang pakinabang nila, kapag nakaupo na wala ng pakialam sa bayan. salamat po bbm, puso nyo po ang kaylangan ng sambayanang pilipino😍",2021-12-07 0:00:00,,neutral
natakot po humarap ang mga hamon ng hamon ng dibate.ke sir.bbm..umur ong ang pantalon at bistida ng mga hamon ng hamon.oh ano hindi nyu kaya ang talento ng aming next president ng pilipinas bongbong rumoaldez marcos jr. ang brain ng aming c bbm..ay hindi ninyu maabot.,2021-12-07 0:00:00,,neutral
the best!,2021-12-07 0:00:00,,positive
congratulations sir ang galing! our next president.,2021-12-07 0:00:00,,positive
your great and congrats mr president,2021-12-07 0:00:00,,positive
so proud of my president,2021-12-07 0:00:00,,positive
"congratulations our president bbmna burn mo ,po sla,sa mga kalaban jn nawa na satisfy kyo at naarok ng utak nyo ang sinbi ng aming bbm",2021-12-07 0:00:00,,positive
congrats our president. talagang nag enjoy kami sa panonood.,2021-12-07 0:00:00,,positive
go go go bbm laya natin yan,2021-12-07 0:00:00,,neutral
i love you so much my future fatherinlaw president i really admire you po,2021-12-07 0:00:00,,positive
jovie jm alam mo yan marz may kamangak ti marcosen marz rhaiven marcos akon..bwahaha haha sandro marcos ng buhay ko marz..heheh,2021-12-07 0:00:00,,neutral
rhaiven pagbutihin mars😂,2021-12-07 0:00:00,,neutral
"yes bbm sarah kami, mabuhay po kayo.",2021-12-07 0:00:00,,neutral
"go ferdie bong, our 17th president .. congratulations",2021-12-07 0:00:00,,positive
"you nailed it, mr. bongbong marcos, our future president. job well done! uniteambbmsara2 022 bbmforpresident 2022",2021-12-07 0:00:00,,positive
great job sir bbmkaw ang presidente ko,2021-12-07 0:00:00,,positive
congratulations,2021-12-07 0:00:00,,positive
"wwwooww the majority leader,my nanalo na po yeehh",2021-12-07 0:00:00,,positive
proud bbm supporter here,2021-12-07 0:00:00,,positive
bongbong the best president of the philippines. binuhay mo ang mga tao nanaman na masaya lagi .,2021-12-07 0:00:00,,positive
the most qualified for the position!,2021-12-07 0:00:00,,positive
you are the best pbbm,2021-12-07 0:00:00,,positive
sana tagalog pra makaintindi ang lahat ng mga taong filipino election poh yan ng sambayanang filipino,2021-12-07 0:00:00,,neutral
bravo sir bbm..you're the best next president in 2022. mabuhay ang philippines.,2021-12-07 0:00:00,,positive
congratulation po sir bongbong marcos my president ..stay safe and godbless po,2021-12-07 0:00:00,,positive
pangalagaan mo po sir ang kalusugan mo. god bless you,2021-12-07 0:00:00,,positive
absent yun mga popular at 4 n matitinong presidentiable,2021-12-07 0:00:00,,neutral
u did great lakay..,2021-12-07 0:00:00,,positive
proud of you mr.president bbm,2021-12-07 0:00:00,,positive
mabuhay uniteam solidbbmsara god bless.. my next president bbm,2021-12-07 0:00:00,,positive
ito un dapat ang mahinahon ang bawat kandto hnd nag babangayan o mag aaway para dto palng mag uumpisa ang tinatawag na unity,2021-12-07 0:00:00,,neutral
good job my president,2021-12-07 0:00:00,,positive
congrats po sir ang ganda po ng sagot nio,2021-12-07 0:00:00,,positive
excellent answers from our next president bongbong marcos,2021-12-07 0:00:00,,positive
youre doing a good job my president!,2021-12-07 0:00:00,,positive
walang tatalo sa talino mu my soon to be president bbm. malaki ang respeto at tiwala ko po seneo mahal naming bbm kayo ni inday sarah. naniniwala kame na maipatupad nio po ang lahat ng mabubuting adhikain nio para sa bansa..,2021-12-07 0:00:00,,neutral
we love you bbm sara duterte..uww na kami pag kau na po ang naka upo alam namin maayus na ang pilipinas wala ng maghihirap pero xempre tayo po ay magtulungan para sa ikauunlad ng ating bayan d ma n ako maka buto pero kasama kitang pinagdadasal naway gabayan ka ng ating mahal na panginoon at bigyan ka ng malakas na pangangatawan para magawa ang iyong magandang adhikain para sa mamamayang pilipino..sawa na po kami sa kahirapan at handa na po akong umuwe para sa pamilya na matagal ng nawalay sa peling ng aking pamilya..samsa ma po tayong babangon muli.. mabuhay bbmsarauniteam,2021-12-07 0:00:00,,neutral
you did well mr. president! congratulations to smni and to all panelists for a meaningful presidential debates. and also for the intellectual questions especially to prof. clarita carlos. you are really after the information campaign and not to have much commercial advertisements.,2021-12-07 0:00:00,,positive
panong naging maganda eh ang nag organisa may mga kasong kinakaharap..i tigil ang kagaguhan na yan..,2021-12-07 0:00:00,,neutral
sayang at hindi sumali sa smni debate ang apat na presidentiable nakita sana nang buong sambayanan kung paano sagutin ang mga katanungan ni prof. clarita carlos ang tungkol sa magiging foreign policy at ang tungkol sa npa terrorist isyu.,2021-12-07 0:00:00,,neutral
"you totally nailed it sir,especially when you mentioned about the ntfelcac",2021-12-07 0:00:00,,positive
uniteam love unity bbm7sara4 bayan bangon muli seguridad agapay realidad angat! 7tinakda4tinadhana congratulations ! our incoming 17th president and vice president of the republic of the philippines.,2021-12-07 0:00:00,,positive
good job our pres. bbm ingat lng kayong lahat nang pamilya mo,2021-12-07 0:00:00,,positive
eto na yata yung debate na napanood ko na kalmado lang. lahat naka focus sa kanilang plataporma. no personal issue. walang paninira sa kapwa candidates.,2021-12-07 0:00:00,,neutral
congratulation to our next president bbm ang galing nyo po.. at saka kay sir abella at sir gonzales congratulations to both of you,2021-12-07 0:00:00,,positive
yes my president .for me you are the one for the philippines god bless po at ingat.bbm lang for the pilipino,2021-12-07 0:00:00,,positive
ra vicking thanks na lang po,2021-12-07 0:00:00,,neutral
job well done senator marcos the future president,2021-12-07 0:00:00,,positive
mas malinaw po at mas lalo po kami naniniwala sa inyong kakayanang maging lider ng ating bansa.. mabuhay po kayo apo bbm! sana mas madami pang debate na inyung sasaluhan para mas makarating sa mga mamayanan ang inyung sinisigaw na pagkakaisa!,2021-12-07 0:00:00,,neutral
brillant tlga c bbm most qualified among other aspirants,2021-12-07 0:00:00,,neutral
"laban bbm, solid kaming nakasuporta sa 'yo, tahimik lang kami dito pero ikaw ang presidente namin",2021-12-07 0:00:00,,neutral
"tanging si bbm lng ang may maayos na sagot god bless bbm,god bless uniteam",2021-12-07 0:00:00,,positive
"buong bansang magiliw, bbm may 09 tayo na,",2021-12-07 0:00:00,,neutral
salute you sir future president.. 😍😍 bbm is my president..,2021-12-07 0:00:00,,positive
goosebumps!bril liant mo tlaga bbm.you nailed it idol,2021-12-07 0:00:00,,positive
mas kagigiliwan po kayo ng mga tao if kayo po ay mag papahayag ns ayaw nyo sa mandatory vaccine 100 percent po madadagdag sa boto nyo,2021-12-07 0:00:00,,neutral
evelyn arcega ganun po ba,2021-12-07 0:00:00,,neutral
congratulations smni sana ganyan manaig ang respeto sa isa't isa love unity must be spread and not hate more power to smni looking forward for more debates,2021-12-07 0:00:00,,positive
congrats sir takot kalban syo bbm sara lng,2021-12-07 0:00:00,,positive
congra2lations bbm sara team ..,2021-12-07 0:00:00,,neutral
about 80k watching live wow isa nko dun,2021-12-07 0:00:00,,neutral
yung nakita at nakilala at nalaman mo may iba pa plang aspirant president na tumatakbo bukod sa mga laging nasa harap ng camera sana ganto lahat iniimbitahan,2021-12-07 0:00:00,,neutral
congratulation sir bongbong marcos we are so proud of you.direct to the point talaga ang mga answers sa mga binigay na questions ni professor. clarita carlos. inspirations ka sa lahat na sumusuporta sa inyo po katulad ko. pati na din anak niyo inspiration ko sa pag aaral ko gusto ko mag lawyer skl.,2021-12-07 0:00:00,,positive
congratulations bbm your the next president 2022,2021-12-07 0:00:00,,positive
we love you,2021-12-07 0:00:00,,positive
nag almuranas na si madumb fenk.,2021-12-07 0:00:00,,neutral
ang galing ng smni mga panelist specially prof. carlos ang galing nyong 4 na presidential aspirant sobrang ganda ng flow ng debate na nangyare sana pag nanalo bbm sara tandem mabigyan ng opportunity yung 3 na ma appoint at makaupo sa pwestong alam na alam nila ang gagawin congratulations ulit,2021-12-07 0:00:00,,neutral
im proud of you my next president,2021-12-07 0:00:00,,positive
we love you bbm,2021-12-07 0:00:00,,positive
congratulations bbm your the best ..,2021-12-07 0:00:00,,positive
so proud of you po my president sobrang galing pojob well done po..godbless u more,2021-12-07 0:00:00,,positive
you really did a great job my former president bbm,2021-12-07 0:00:00,,positive
a proud ilocano here and apo bbm made us prouder than proud delivering smart answers to all the questions thrown at him which made him gain the most applause samasama tayong babangon muli tungo sa pagkakaisa at pagmamahal sa ating bayang pilipinas marcos latta!! marcos pa rin,2021-12-07 0:00:00,,positive
"rizza josephine korek, rizza dear! ti ilocano nalaing, nasingpet ken haan nalastog. isu nga marcos latta!",2021-12-07 0:00:00,,neutral
"very true, manang macon",2021-12-07 0:00:00,,positive
"salute to you po bbm! hanggang ngayon hanga pa din ako sa iyong talino, humbleness, humility, love for our fellow countrymen especially the ofws. lastly, focus for the republic of the philippines.",2021-12-07 0:00:00,,positive
kian jensen intelligent answers noh. galing nila jan sa debate na yan. heavy questions. truly for a leader of a nation.,2021-12-07 0:00:00,,neutral
"chebed indeed. hats off to the panelists throwing heavy questions lalo na galing kay prof carlos and candidates for their bravery and answers. kaya tuloy mas interesting lalo! hnd lang puro vision and promises, dapat may first hand realidad sa issues at plataporma ng gagawin tlga. some of the hundredfold reasons to why support our president!",2021-12-07 0:00:00,,positive
"ping is the only one who are absent qualified for a president, so buti nalang yung iba wala sa debate, mag salita lang sila nang nonsense.bbm",2021-12-07 0:00:00,,negative
so proud my president,2021-12-07 0:00:00,,positive
"yan ang tunay na debate, impromptu, not scripted ang gagaling ng mga panelists kudos to all who participated",2021-12-07 0:00:00,,positive
bbm da best ganyan sana lahat ng interview d ung walang kwenta,2021-12-07 0:00:00,,neutral
the best ka!,2021-12-07 0:00:00,,positive
congratulations bbm!,2021-12-07 0:00:00,,positive
the best debate i have seen so far.,2021-12-07 0:00:00,,positive
im proud of you..bbm,2021-12-07 0:00:00,,positive
the last man standing bbmforpresident,2021-12-07 0:00:00,,neutral
full support to my president,2021-12-07 0:00:00,,positive
nakakabilib ang ganda po ng naging exchange ninyo ni prof carlos!!,2021-12-07 0:00:00,,neutral
well done my president bbm,2021-12-07 0:00:00,,positive
our future president ang galing m talaga bbm,2021-12-07 0:00:00,,neutral
good n excellent person bbm n sarah solid po,2021-12-07 0:00:00,,positive
saludo po ako sa lahat na kandidatong dumalo.mabuhay po kau,2021-12-07 0:00:00,,neutral
romblon nman sir,2021-12-07 0:00:00,,neutral
"galing, ni bbm",2021-12-07 0:00:00,,neutral
congrats po sir ang galing galing u po proud to be bbm suporter bbm,2021-12-07 0:00:00,,positive
my bright and humble future president bbm,2021-12-07 0:00:00,,positive
wala na ako nasabi ..sa sobrang galing niyo po! stay safe po and godbless you and your entire family!,2021-12-07 0:00:00,,positive
galing niyo po diyan sumagot,2021-12-07 0:00:00,,neutral
god bless philippines for having bbm,2021-12-07 0:00:00,,positive
i am proud to be called your loyal supporter bbmsara uniteam,2021-12-07 0:00:00,,positive
proud of u bbm.,2021-12-07 0:00:00,,positive
perfect answer proud of you bbm our next president..,2021-12-07 0:00:00,,positive
congratulation mr.president b b m,2021-12-07 0:00:00,,positive
